Instance,ObValue1,ObValue12,Time,Feas,v,inst,cplex,gap
p7.3.n_c.txt,206,280,13.5879,1,3,n,180,-14.44
p7.3.n_c.txt,204,282,13.6713,1,3,n,180,-13.33
p7.3.o_c.txt,215,271,14.3206,1,3,o,168,-27.98
p7.3.o_c.txt,215,271,14.3014,1,3,o,168,-27.98
p7.3.o_c.txt,214,272,14.2626,1,3,o,168,-27.38
p7.3.o_c.txt,215,271,14.2917,1,3,o,168,-27.98
p7.3.o_c.txt,215,271,14.2786,1,3,o,168,-27.98
p7.3.o_c.txt,215,271,14.2757,1,3,o,168,-27.98
p7.3.o_c.txt,222,264,14.1743,1,3,o,168,-32.14
p7.3.o_c.txt,215,271,14.2283,1,3,o,168,-27.98
p7.3.o_c.txt,214,272,14.2476,1,3,o,168,-27.38
p7.3.o_c.txt,215,271,14.2388,1,3,o,168,-27.98
p7.3.p_c.txt,229,257,14.4856,1,3,p,171,-33.92
p7.3.p_c.txt,229,257,14.474,1,3,p,171,-33.92
p7.3.p_c.txt,229,257,14.4196,1,3,p,171,-33.92
p7.3.p_c.txt,227,259,14.3993,1,3,p,171,-32.75
p7.3.p_c.txt,228,258,14.4737,1,3,p,171,-33.33
p7.3.p_c.txt,229,257,14.4111,1,3,p,171,-33.92
p7.3.p_c.txt,231,255,14.411,1,3,p,171,-35.09
p7.3.p_c.txt,229,257,14.4305,1,3,p,171,-33.92
p7.3.p_c.txt,229,257,14.3945,1,3,p,171,-33.92
p7.3.p_c.txt,229,257,14.3948,1,3,p,171,-33.92
p7.3.q_c.txt,245,241,14.9479,1,3,q,214,-14.49
p7.3.q_c.txt,240,246,15.2256,1,3,q,214,-12.15
p7.3.q_c.txt,245,241,15.5193,1,3,q,214,-14.49
p7.3.q_c.txt,245,241,14.9383,1,3,q,214,-14.49
p7.3.q_c.txt,245,241,14.9464,1,3,q,214,-14.49
p7.3.q_c.txt,244,242,14.9629,1,3,q,214,-14.02
p7.3.q_c.txt,245,241,14.9314,1,3,q,214,-14.49
p7.3.q_c.txt,241,245,14.919,1,3,q,214,-12.62
p7.3.q_c.txt,241,245,14.946,1,3,q,214,-12.62
p7.3.q_c.txt,238,248,14.9371,1,3,q,214,-11.21
p7.3.r_c.txt,258,228,15.1215,1,3,r,204,-26.47
p7.3.r_c.txt,259,227,15.166,1,3,r,204,-26.96
p7.3.r_c.txt,254,232,15.1084,1,3,r,204,-24.51
p7.3.r_c.txt,251,235,15.1263,1,3,r,204,-23.04
p7.3.r_c.txt,257,229,15.0985,1,3,r,204,-25.98
p7.3.r_c.txt,258,228,15.0975,1,3,r,204,-26.47
p7.3.r_c.txt,258,228,15.0565,1,3,r,204,-26.47
p7.3.r_c.txt,255,231,15.1197,1,3,r,204,-25
p7.3.r_c.txt,257,229,15.1338,1,3,r,204,-25.98
p7.3.r_c.txt,257,229,15.0846,1,3,r,204,-25.98
p7.3.s_c.txt,276,210,15.4678,1,3,s,240,-15
p7.3.s_c.txt,268,218,15.4036,1,3,s,240,-11.67
p7.3.s_c.txt,271,215,15.4334,1,3,s,240,-12.92
p7.3.s_c.txt,268,218,15.4033,1,3,s,240,-11.67
p7.3.s_c.txt,263,223,15.4105,1,3,s,240,-9.58
p7.3.s_c.txt,266,220,15.4239,1,3,s,240,-10.83
p7.3.s_c.txt,271,215,15.3522,1,3,s,240,-12.92
p7.3.s_c.txt,266,220,15.4066,1,3,s,240,-10.83
p7.3.s_c.txt,271,215,15.3944,1,3,s,240,-12.92
p7.3.s_c.txt,268,218,15.3619,1,3,s,240,-11.67
p7.3.t_c.txt,282,204,15.6311,1,3,t,271,-4.06
p7.3.t_c.txt,278,208,15.5504,1,3,t,271,-2.58
p7.3.t_c.txt,282,204,15.5121,1,3,t,271,-4.06
p7.3.t_c.txt,282,204,15.5604,1,3,t,271,-4.06
p7.3.t_c.txt,278,208,15.5321,1,3,t,271,-2.58
p7.3.t_c.txt,278,208,15.5529,1,3,t,271,-2.58
p7.3.t_c.txt,282,204,15.5444,1,3,t,271,-4.06
p7.3.t_c.txt,282,204,15.5349,1,3,t,271,-4.06
p7.3.t_c.txt,278,208,15.5738,1,3,t,271,-2.58
p7.3.t_c.txt,282,204,15.5427,1,3,t,271,-4.06
p7.4.b_c.txt,0,364.5,0.541574,1,4,b,0,0
p7.4.b_c.txt,0,364.5,0.547307,1,4,b,0,0
p7.4.b_c.txt,0,364.5,0.539134,1,4,b,0,0
p7.4.b_c.txt,0,364.5,0.549087,1,4,b,0,0
p7.4.b_c.txt,0,364.5,0.537816,1,4,b,0,0
p7.4.b_c.txt,0,364.5,0.554117,1,4,b,0,0
p7.4.b_c.txt,0,364.5,0.536294,1,4,b,0,0
p7.4.b_c.txt,0,364.5,0.553834,1,4,b,0,0
p7.4.b_c.txt,0,364.5,0.540676,1,4,b,0,0
p7.4.b_c.txt,0,364.5,0.540352,1,4,b,0,0
p7.4.c_c.txt,0,364.5,0.624438,1,4,c,0,0
p7.4.c_c.txt,0,364.5,0.606882,1,4,c,0,0
p7.4.c_c.txt,0,364.5,0.614896,1,4,c,0,0
p7.4.c_c.txt,0,364.5,0.616631,1,4,c,0,0
p7.4.c_c.txt,0,364.5,0.609241,1,4,c,0,0
p7.4.c_c.txt,0,364.5,0.621786,1,4,c,0,0
p7.4.c_c.txt,0,364.5,0.615862,1,4,c,0,0
p7.4.c_c.txt,0,364.5,0.611599,1,4,c,0,0
p7.4.c_c.txt,0,364.5,0.610131,1,4,c,0,0
p7.4.c_c.txt,0,364.5,0.616242,1,4,c,0,0
p7.4.d_c.txt,14,350.5,6.42837,1,4,d,14,0
p7.4.d_c.txt,14,350.5,6.42374,1,4,d,14,0
p7.4.d_c.txt,14,350.5,6.48879,1,4,d,14,0
p7.4.d_c.txt,14,350.5,6.41716,1,4,d,14,0
p7.4.d_c.txt,14,350.5,6.46579,1,4,d,14,0
p7.4.d_c.txt,14,350.5,6.44715,1,4,d,14,0
p7.4.d_c.txt,14,350.5,6.42124,1,4,d,14,0
p7.4.d_c.txt,14,350.5,6.42845,1,4,d,14,0
p7.4.d_c.txt,14,350.5,6.41573,1,4,d,14,0
p7.4.d_c.txt,14,350.5,6.43693,1,4,d,14,0
p7.4.e_c.txt,27,337.5,7.6113,1,4,e,27,0
p7.4.e_c.txt,27,337.5,7.6641,1,4,e,27,0
p7.4.e_c.txt,27,337.5,7.5854,1,4,e,27,0
p7.4.e_c.txt,27,337.5,7.60197,1,4,e,27,0
p7.4.e_c.txt,27,337.5,7.57316,1,4,e,27,0
p7.4.e_c.txt,27,337.5,7.58911,1,4,e,27,0
p7.4.e_c.txt,27,337.5,7.57223,1,4,e,27,0
p7.4.e_c.txt,27,337.5,7.56589,1,4,e,27,0
p7.4.e_c.txt,27,337.5,7.57291,1,4,e,27,0
p7.4.e_c.txt,27,337.5,7.58263,1,4,e,27,0
p7.4.f_c.txt,33,331.5,8.25936,1,4,f,33,0
p7.4.f_c.txt,33,331.5,8.23508,1,4,f,33,0
p7.4.f_c.txt,33,331.5,8.25117,1,4,f,33,0
p7.4.f_c.txt,33,331.5,8.22865,1,4,f,33,0
p7.4.f_c.txt,33,331.5,8.28201,1,4,f,33,0
p7.4.f_c.txt,33,331.5,8.21589,1,4,f,33,0
p7.4.f_c.txt,33,331.5,8.25168,1,4,f,33,0
p7.4.f_c.txt,33,331.5,8.22398,1,4,f,33,0
p7.4.f_c.txt,33,331.5,8.24311,1,4,f,33,0
p7.4.f_c.txt,33,331.5,8.20653,1,4,f,33,0
p7.4.g_c.txt,43,321.5,8.61221,1,4,g,43,0
p7.4.g_c.txt,43,321.5,8.59165,1,4,g,43,0
p7.4.g_c.txt,43,321.5,8.57007,1,4,g,43,0
p7.4.g_c.txt,43,321.5,8.58862,1,4,g,43,0
p7.4.g_c.txt,43,321.5,8.54948,1,4,g,43,0
p7.4.g_c.txt,43,321.5,8.58061,1,4,g,43,0
p7.4.g_c.txt,43,321.5,8.54922,1,4,g,43,0
p7.4.g_c.txt,43,321.5,8.5751,1,4,g,43,0
p7.4.g_c.txt,43,321.5,8.58766,1,4,g,43,0
p7.4.g_c.txt,43,321.5,8.58266,1,4,g,43,0
p7.4.h_c.txt,53,311.5,9.43932,1,4,h,51,-3.92
p7.4.h_c.txt,52,312.5,9.33727,1,4,h,51,-1.96
p7.4.h_c.txt,53,311.5,9.58315,1,4,h,51,-3.92
p7.4.h_c.txt,52,312.5,9.48829,1,4,h,51,-1.96
p7.4.h_c.txt,52,312.5,9.38784,1,4,h,51,-1.96
p7.4.h_c.txt,52,312.5,9.41516,1,4,h,51,-1.96
p7.4.h_c.txt,53,311.5,9.35555,1,4,h,51,-3.92
p7.4.h_c.txt,53,311.5,9.38681,1,4,h,51,-3.92
p7.4.h_c.txt,53,311.5,9.37659,1,4,h,51,-3.92
p7.4.h_c.txt,53,311.5,9.33462,1,4,h,51,-3.92
p7.4.i_c.txt,65,299.5,10.2977,1,4,i,68,4.41
p7.4.i_c.txt,67,297.5,10.2918,1,4,i,68,1.47
p7.4.i_c.txt,67,297.5,10.2729,1,4,i,68,1.47
p7.4.i_c.txt,68,296.5,10.3041,1,4,i,68,0
p7.4.i_c.txt,68,296.5,10.3333,1,4,i,68,0
p7.4.i_c.txt,67,297.5,10.2478,1,4,i,68,1.47
p7.4.i_c.txt,67,297.5,10.2712,1,4,i,68,1.47
p7.4.i_c.txt,67,297.5,10.3104,1,4,i,68,1.47
p7.4.i_c.txt,67,297.5,10.2582,1,4,i,68,1.47
p7.4.i_c.txt,67,297.5,10.3342,1,4,i,68,1.47
p7.4.j_c.txt,89,275.5,10.9275,1,4,j,74,-20.27
p7.4.j_c.txt,89,275.5,10.9802,1,4,j,74,-20.27
p7.4.j_c.txt,84,280.5,10.9368,1,4,j,74,-13.51
p7.4.j_c.txt,81,283.5,10.9277,1,4,j,74,-9.46
p7.4.j_c.txt,87,277.5,10.9027,1,4,j,74,-17.57
p7.4.j_c.txt,89,275.5,10.918,1,4,j,74,-20.27
p7.4.j_c.txt,87,277.5,10.8899,1,4,j,74,-17.57
p7.4.j_c.txt,83,281.5,10.8701,1,4,j,74,-12.16
p7.4.j_c.txt,83,281.5,10.8678,1,4,j,74,-12.16
p7.4.j_c.txt,81,283.5,10.8769,1,4,j,74,-9.46
p7.4.k_c.txt,105,259.5,11.3861,1,4,k,90,-16.67
p7.4.k_c.txt,104,260.5,11.3586,1,4,k,90,-15.56
p7.4.k_c.txt,102,262.5,11.3281,1,4,k,90,-13.33
p7.4.k_c.txt,103,261.5,11.33,1,4,k,90,-14.44
p7.4.k_c.txt,105,259.5,11.2827,1,4,k,90,-16.67
p7.4.k_c.txt,104,260.5,11.3304,1,4,k,90,-15.56
p7.4.k_c.txt,105,259.5,11.3338,1,4,k,90,-16.67
p7.4.k_c.txt,103,261.5,11.3403,1,4,k,90,-14.44
p7.4.k_c.txt,104,260.5,11.3259,1,4,k,90,-15.56
p7.4.k_c.txt,104,260.5,11.3261,1,4,k,90,-15.56
p7.4.l_c.txt,113,251.5,12.3457,1,4,l,82,-37.8
p7.4.l_c.txt,112,252.5,12.3006,1,4,l,82,-36.59
p7.4.l_c.txt,112,252.5,12.3074,1,4,l,82,-36.59
p7.4.l_c.txt,112,252.5,12.308,1,4,l,82,-36.59
p7.4.l_c.txt,112,252.5,12.2876,1,4,l,82,-36.59
p7.4.l_c.txt,109,255.5,12.2767,1,4,l,82,-32.93
p7.4.l_c.txt,112,252.5,12.2343,1,4,l,82,-36.59
p7.4.l_c.txt,112,252.5,12.2809,1,4,l,82,-36.59
p7.4.l_c.txt,112,252.5,12.291,1,4,l,82,-36.59
p7.4.l_c.txt,112,252.5,12.2899,1,4,l,82,-36.59
p7.4.m_c.txt,118,246.5,12.3561,1,4,m,93,-26.88
p7.4.m_c.txt,120,244.5,12.3457,1,4,m,93,-29.03
p7.4.m_c.txt,119,245.5,12.3363,1,4,m,93,-27.96
p7.4.m_c.txt,118,246.5,12.3457,1,4,m,93,-26.88
p7.4.m_c.txt,120,244.5,12.3489,1,4,m,93,-29.03
p7.4.m_c.txt,119,245.5,12.3482,1,4,m,93,-27.96
p7.4.m_c.txt,119,245.5,12.3458,1,4,m,93,-27.96
p7.4.m_c.txt,119,245.5,12.3428,1,4,m,93,-27.96
p7.4.m_c.txt,119,245.5,12.3295,1,4,m,93,-27.96
p7.4.m_c.txt,119,245.5,12.3005,1,4,m,93,-27.96
p7.4.n_c.txt,130,234.5,12.8615,1,4,n,79,-64.56
p7.4.n_c.txt,136,228.5,12.8337,1,4,n,79,-72.15
p7.4.n_c.txt,136,228.5,12.8031,1,4,n,79,-72.15
p7.4.n_c.txt,130,234.5,12.8525,1,4,n,79,-64.56
p7.4.n_c.txt,131,233.5,12.8114,1,4,n,79,-65.82
p7.4.n_c.txt,130,234.5,12.775,1,4,n,79,-64.56
p7.4.n_c.txt,130,234.5,12.8612,1,4,n,79,-64.56
p7.4.n_c.txt,133,231.5,12.8039,1,4,n,79,-68.35
p7.4.n_c.txt,135,229.5,12.8136,1,4,n,79,-70.89
p7.4.n_c.txt,130,234.5,12.8049,1,4,n,79,-64.56
p7.4.o_c.txt,138,226.5,13.1834,1,4,o,125,-10.4
p7.4.o_c.txt,139,225.5,13.1115,1,4,o,125,-11.2
p7.4.o_c.txt,138,226.5,13.1035,1,4,o,125,-10.4
p7.4.o_c.txt,138,226.5,13.0886,1,4,o,125,-10.4
p7.4.o_c.txt,140,224.5,13.1331,1,4,o,125,-12
p7.4.o_c.txt,143,221.5,13.0418,1,4,o,125,-14.4
p7.4.o_c.txt,139,225.5,13.0819,1,4,o,125,-11.2
p7.4.o_c.txt,139,225.5,13.1311,1,4,o,125,-11.2
p7.4.o_c.txt,140,224.5,13.1059,1,4,o,125,-12
p7.4.o_c.txt,140,224.5,13.1061,1,4,o,125,-12
p7.4.p_c.txt,154,210.5,13.3832,1,4,p,119,-29.41
p7.4.p_c.txt,154,210.5,13.3329,1,4,p,119,-29.41
p7.4.p_c.txt,154,210.5,13.3367,1,4,p,119,-29.41
p7.4.p_c.txt,151,213.5,13.3895,1,4,p,119,-26.89
p7.4.p_c.txt,155,209.5,13.359,1,4,p,119,-30.25
p7.4.p_c.txt,151,213.5,13.2831,1,4,p,119,-26.89
p7.4.p_c.txt,154,210.5,13.3555,1,4,p,119,-29.41
p7.4.p_c.txt,151,213.5,13.3221,1,4,p,119,-26.89
p7.4.p_c.txt,151,213.5,13.2574,1,4,p,119,-26.89
p7.4.p_c.txt,154,210.5,13.3099,1,4,p,119,-29.41
p7.4.q_c.txt,165,199.5,13.587,1,4,q,139,-18.71
p7.4.q_c.txt,165,199.5,13.5719,1,4,q,139,-18.71
p7.4.q_c.txt,167,197.5,13.5525,1,4,q,139,-20.14
p7.4.q_c.txt,165,199.5,13.5567,1,4,q,139,-18.71
p7.4.q_c.txt,165,199.5,13.5589,1,4,q,139,-18.71
p7.4.q_c.txt,165,199.5,13.5465,1,4,q,139,-18.71
p7.4.q_c.txt,172,192.5,13.4631,1,4,q,139,-23.74
p7.4.q_c.txt,165,199.5,13.5295,1,4,q,139,-18.71
p7.4.q_c.txt,165,199.5,13.5175,1,4,q,139,-18.71
p7.4.q_c.txt,165,199.5,13.5231,1,4,q,139,-18.71
p7.4.r_c.txt,179,185.5,13.4551,1,4,r,145,-23.45
p7.4.r_c.txt,180,184.5,13.4365,1,4,r,145,-24.14
p7.4.r_c.txt,175,189.5,13.272,1,4,r,145,-20.69
p7.4.r_c.txt,181,183.5,14.0488,1,4,r,145,-24.83
p7.4.r_c.txt,180,184.5,14.0657,1,4,r,145,-24.14
p7.4.r_c.txt,180,184.5,13.4162,1,4,r,145,-24.14
p7.4.r_c.txt,180,184.5,13.3931,1,4,r,145,-24.14
p7.4.r_c.txt,180,184.5,13.4303,1,4,r,145,-24.14
p7.4.r_c.txt,180,184.5,13.461,1,4,r,145,-24.14
p7.4.r_c.txt,180,184.5,13.3586,1,4,r,145,-24.14
p7.4.s_c.txt,181,183.5,14.0504,1,4,s,156,-16.03
p7.4.s_c.txt,181,183.5,14.0408,1,4,s,156,-16.03
p7.4.s_c.txt,181,183.5,13.9877,1,4,s,156,-16.03
p7.4.s_c.txt,181,183.5,14.075,1,4,s,156,-16.03
p7.4.s_c.txt,182,182.5,13.9729,1,4,s,156,-16.67
p7.4.s_c.txt,182,182.5,14.0095,1,4,s,156,-16.67
p7.4.s_c.txt,181,183.5,13.9719,1,4,s,156,-16.03
p7.4.s_c.txt,181,183.5,14.0138,1,4,s,156,-16.03
p7.4.s_c.txt,183,181.5,13.9915,1,4,s,156,-17.31
p7.4.s_c.txt,181,183.5,14.0072,1,4,s,156,-16.03
p7.4.t_c.txt,193,171.5,14.308,1,4,t,139,-38.85
p7.4.t_c.txt,193,171.5,14.278,1,4,t,139,-38.85
p7.4.t_c.txt,193,171.5,14.2185,1,4,t,139,-38.85
p7.4.t_c.txt,193,171.5,14.207,1,4,t,139,-38.85
p7.4.t_c.txt,193,171.5,14.2514,1,4,t,139,-38.85
p7.4.t_c.txt,193,171.5,14.2732,1,4,t,139,-38.85
p7.4.t_c.txt,193,171.5,14.1804,1,4,t,139,-38.85
p7.4.t_c.txt,193,171.5,14.2298,1,4,t,139,-38.85
p7.4.t_c.txt,193,171.5,14.2116,1,4,t,139,-38.85
p7.4.t_c.txt,193,171.5,14.2627,1,4,t,139,-38.85
