Instance,clase,v,cplex1,ob1,ob21,gap1,cplex2,ob2,ob12,gap2,gap21,gap12,opt1,opt21,opt2,opt12
p5.2.w_c.txt,5,2,605,655,615,-8.26,270.0,225.0,185.0,-16.67,-1.65,-31.48,0,0,0,0
p5.2.w_c.txt,5,2,605,655,640,-8.26,270.0,200.0,185.0,-25.93,-5.79,-31.48,0,0,0,0
p5.2.w_c.txt,5,2,605,655,640,-8.26,270.0,200.0,185.0,-25.93,-5.79,-31.48,0,0,0,0
p5.2.x_c.txt,5,2,665,670,670,-0.75,215.0,170.0,170.0,-20.93,-0.75,-20.93,1,0,0,1
p5.2.x_c.txt,5,2,665,670,665,-0.75,215.0,175.0,170.0,-18.6,0.0,-20.93,1,0,0,1
p5.2.x_c.txt,5,2,665,665,670,0.0,215.0,170.0,175.0,-20.93,-0.75,-18.6,0,0,0,0
p5.2.x_c.txt,5,2,665,670,650,-0.75,215.0,190.0,170.0,-11.63,2.26,-20.93,1,0,0,1
p5.2.x_c.txt,5,2,665,665,665,0.0,215.0,175.0,175.0,-18.6,0.0,-18.6,1,0,0,1
p5.2.x_c.txt,5,2,665,665,665,0.0,215.0,175.0,175.0,-18.6,0.0,-18.6,1,0,0,1
p5.2.x_c.txt,5,2,665,670,645,-0.75,215.0,195.0,170.0,-9.3,3.01,-20.93,1,0,0,1
p5.2.x_c.txt,5,2,665,665,660,0.0,215.0,180.0,175.0,-16.28,0.75,-18.6,1,0,0,1
p5.2.x_c.txt,5,2,665,670,670,-0.75,215.0,170.0,170.0,-20.93,-0.75,-20.93,1,0,0,1
p5.2.x_c.txt,5,2,665,665,660,0.0,215.0,180.0,175.0,-16.28,0.75,-18.6,1,1,1,1
p5.2.y_c.txt,5,2,625,680,675,-8.8,190.0,165.0,160.0,-13.16,-8.0,-15.79,0,0,0,0
p5.2.y_c.txt,5,2,625,680,670,-8.8,190.0,170.0,160.0,-10.53,-7.2,-15.79,0,0,0,0
p5.2.y_c.txt,5,2,625,680,675,-8.8,190.0,165.0,160.0,-13.16,-8.0,-15.79,1,0,0,0
p5.2.y_c.txt,5,2,625,680,670,-8.8,190.0,170.0,160.0,-10.53,-7.2,-15.79,1,0,0,0
p5.2.y_c.txt,5,2,625,680,665,-8.8,190.0,175.0,160.0,-7.89,-6.4,-15.79,1,0,0,0
p5.2.y_c.txt,5,2,625,680,675,-8.8,190.0,165.0,160.0,-13.16,-8.0,-15.79,1,0,0,0
p5.2.y_c.txt,5,2,625,685,670,-9.6,190.0,170.0,155.0,-10.53,-7.2,-18.42,1,0,0,0
p5.2.y_c.txt,5,2,625,680,670,-8.8,190.0,170.0,160.0,-10.53,-7.2,-15.79,1,0,0,0
p5.2.y_c.txt,5,2,625,685,675,-9.6,190.0,165.0,155.0,-13.16,-8.0,-18.42,1,0,0,0
p5.2.y_c.txt,5,2,625,680,670,-8.8,190.0,170.0,160.0,-10.53,-7.2,-15.79,0,0,0,0
p5.2.z_c.txt,5,2,665,705,705,-6.02,120.0,135.0,135.0,12.5,-6.02,12.5,1,1,1,1
p5.2.z_c.txt,5,2,665,690,680,-3.76,120.0,160.0,150.0,33.33,-2.26,25.0,1,1,1,1
p5.2.z_c.txt,5,2,665,710,685,-6.77,120.0,155.0,130.0,29.17,-3.01,8.33,1,1,1,1
p5.2.z_c.txt,5,2,665,710,680,-6.77,120.0,160.0,130.0,33.33,-2.26,8.33,1,1,1,1
p5.2.z_c.txt,5,2,665,705,685,-6.02,120.0,155.0,135.0,29.17,-3.01,12.5,1,0,0,1
p5.2.z_c.txt,5,2,665,715,690,-7.52,120.0,150.0,125.0,25.0,-3.76,4.17,1,1,1,1
p5.2.z_c.txt,5,2,665,710,680,-6.77,120.0,160.0,130.0,33.33,-2.26,8.33,1,1,1,1
p5.2.z_c.txt,5,2,665,700,695,-5.26,120.0,145.0,140.0,20.83,-4.51,16.67,1,0,0,1
p5.2.z_c.txt,5,2,665,700,680,-5.26,120.0,160.0,140.0,33.33,-2.26,16.67,1,0,0,1
p5.2.z_c.txt,5,2,665,700,690,-5.26,120.0,150.0,140.0,25.0,-3.76,16.67,1,1,1,1
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.b_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.c_c.txt,5,3,0,0,0,0.0,560.0,560.0,560.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.d_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.e_c.txt,5,3,15,15,15,0.0,545.0,545.0,545.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.f_c.txt,5,3,30,30,30,0.0,530.0,530.0,530.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.g_c.txt,5,3,40,40,40,0.0,520.0,520.0,520.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.h_c.txt,5,3,65,65,65,0.0,495.0,495.0,495.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.i_c.txt,5,3,80,85,80,-6.25,480.0,480.0,475.0,-0.0,0.0,-1.04,0,0,0,0
p5.3.i_c.txt,5,3,80,90,80,-12.5,480.0,480.0,470.0,-0.0,0.0,-2.08,0,0,0,0
p5.3.i_c.txt,5,3,80,90,80,-12.5,480.0,480.0,470.0,-0.0,0.0,-2.08,0,0,0,0
p5.3.i_c.txt,5,3,80,80,80,0.0,480.0,480.0,480.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.i_c.txt,5,3,80,85,80,-6.25,480.0,480.0,475.0,-0.0,0.0,-1.04,0,0,0,0
p5.3.i_c.txt,5,3,80,85,80,-6.25,480.0,480.0,475.0,-0.0,0.0,-1.04,0,0,0,0
p5.3.i_c.txt,5,3,80,80,80,0.0,480.0,480.0,480.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.i_c.txt,5,3,80,85,80,-6.25,480.0,480.0,475.0,-0.0,0.0,-1.04,0,0,0,0
p5.3.i_c.txt,5,3,80,80,80,0.0,480.0,480.0,480.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.i_c.txt,5,3,80,85,80,-6.25,480.0,480.0,475.0,-0.0,0.0,-1.04,0,0,0,0
p5.3.j_c.txt,5,3,105,105,100,0.0,455.0,460.0,455.0,1.1,4.76,-0.0,0,0,0,0
p5.3.j_c.txt,5,3,105,105,100,0.0,455.0,460.0,455.0,1.1,4.76,-0.0,0,0,0,0
p5.3.j_c.txt,5,3,105,100,100,4.76,455.0,460.0,460.0,1.1,4.76,1.1,0,0,0,0
p5.3.j_c.txt,5,3,105,105,100,0.0,455.0,460.0,455.0,1.1,4.76,-0.0,0,0,0,0
p5.3.j_c.txt,5,3,105,105,100,0.0,455.0,460.0,455.0,1.1,4.76,-0.0,0,0,0,0
p5.3.j_c.txt,5,3,105,105,100,0.0,455.0,460.0,455.0,1.1,4.76,-0.0,0,0,0,0
p5.3.j_c.txt,5,3,105,105,100,0.0,455.0,460.0,455.0,1.1,4.76,-0.0,0,0,0,0
p5.3.j_c.txt,5,3,105,105,100,0.0,455.0,460.0,455.0,1.1,4.76,-0.0,0,0,0,0
p5.3.j_c.txt,5,3,105,105,100,0.0,455.0,460.0,455.0,1.1,4.76,-0.0,0,0,0,0
p5.3.j_c.txt,5,3,105,105,105,0.0,455.0,455.0,455.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.k_c.txt,5,3,140,135,135,3.57,425.0,425.0,425.0,-0.0,3.57,-0.0,0,0,0,0
p5.3.k_c.txt,5,3,140,135,135,3.57,425.0,425.0,425.0,-0.0,3.57,-0.0,0,0,0,0
p5.3.k_c.txt,5,3,140,140,135,0.0,425.0,425.0,420.0,-0.0,3.57,-1.18,0,0,0,0
p5.3.k_c.txt,5,3,140,140,135,0.0,425.0,425.0,420.0,-0.0,3.57,-1.18,0,0,0,0
p5.3.k_c.txt,5,3,140,140,135,0.0,425.0,425.0,420.0,-0.0,3.57,-1.18,0,0,0,0
p5.3.k_c.txt,5,3,140,140,135,0.0,425.0,425.0,420.0,-0.0,3.57,-1.18,0,0,0,0
p5.3.k_c.txt,5,3,140,140,135,0.0,425.0,425.0,420.0,-0.0,3.57,-1.18,0,0,0,0
p5.3.k_c.txt,5,3,140,140,135,0.0,425.0,425.0,420.0,-0.0,3.57,-1.18,0,0,0,0
p5.3.k_c.txt,5,3,140,140,135,0.0,425.0,425.0,420.0,-0.0,3.57,-1.18,0,0,0,0
p5.3.k_c.txt,5,3,140,135,135,3.57,425.0,425.0,425.0,-0.0,3.57,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,150,0.0,410.0,410.0,410.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,150,0.0,410.0,410.0,410.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,150,0.0,410.0,410.0,410.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,150,0.0,410.0,410.0,410.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,140,0.0,410.0,420.0,410.0,2.44,6.67,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,150,0.0,410.0,410.0,410.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,150,0.0,410.0,410.0,410.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,140,0.0,410.0,420.0,410.0,2.44,6.67,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,140,0.0,410.0,420.0,410.0,2.44,6.67,-0.0,0,0,0,0
p5.3.l_c.txt,5,3,150,150,150,0.0,410.0,410.0,410.0,-0.0,0.0,-0.0,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.m_c.txt,5,3,155,175,175,-12.9,390.0,385.0,385.0,-1.28,-12.9,-1.28,0,0,0,0
p5.3.n_c.txt,5,3,145,195,195,-34.48,390.0,365.0,365.0,-6.41,-34.48,-6.41,0,0,0,0
p5.3.n_c.txt,5,3,145,195,195,-34.48,390.0,365.0,365.0,-6.41,-34.48,-6.41,0,0,0,0
p5.3.n_c.txt,5,3,145,195,195,-34.48,390.0,365.0,365.0,-6.41,-34.48,-6.41,0,0,0,0
p5.3.n_c.txt,5,3,145,195,195,-34.48,390.0,365.0,365.0,-6.41,-34.48,-6.41,0,0,0,0
p5.3.n_c.txt,5,3,145,195,180,-34.48,390.0,380.0,365.0,-2.56,-24.14,-6.41,0,0,0,0
p5.3.n_c.txt,5,3,145,195,195,-34.48,390.0,365.0,365.0,-6.41,-34.48,-6.41,0,0,0,0
p5.3.n_c.txt,5,3,145,195,195,-34.48,390.0,365.0,365.0,-6.41,-34.48,-6.41,0,0,0,0
p5.3.n_c.txt,5,3,145,195,195,-34.48,390.0,365.0,365.0,-6.41,-34.48,-6.41,0,0,0,0
p5.3.n_c.txt,5,3,145,195,195,-34.48,390.0,365.0,365.0,-6.41,-34.48,-6.41,0,0,0,0
p5.3.n_c.txt,5,3,145,195,185,-34.48,390.0,375.0,365.0,-3.85,-27.59,-6.41,0,0,0,0
p5.3.o_c.txt,5,3,180,225,220,-25.0,360.0,340.0,335.0,-5.56,-22.22,-6.94,0,0,0,0
p5.3.o_c.txt,5,3,180,225,220,-25.0,360.0,340.0,335.0,-5.56,-22.22,-6.94,0,0,0,0
p5.3.o_c.txt,5,3,180,225,225,-25.0,360.0,335.0,335.0,-6.94,-25.0,-6.94,0,0,0,0
p5.3.o_c.txt,5,3,180,225,220,-25.0,360.0,340.0,335.0,-5.56,-22.22,-6.94,0,0,0,0
p5.3.o_c.txt,5,3,180,230,220,-27.78,360.0,340.0,330.0,-5.56,-22.22,-8.33,0,0,0,0
p5.3.o_c.txt,5,3,180,230,210,-27.78,360.0,350.0,330.0,-2.78,-16.67,-8.33,0,0,0,0
p5.3.o_c.txt,5,3,180,225,225,-25.0,360.0,335.0,335.0,-6.94,-25.0,-6.94,0,0,0,0
p5.3.o_c.txt,5,3,180,225,230,-25.0,360.0,330.0,335.0,-8.33,-27.78,-6.94,0,0,0,0
p5.3.o_c.txt,5,3,180,230,225,-27.78,360.0,335.0,330.0,-6.94,-25.0,-8.33,0,0,0,0
p5.3.o_c.txt,5,3,180,230,215,-27.78,360.0,345.0,330.0,-4.17,-19.44,-8.33,0,0,0,0
p5.3.p_c.txt,5,3,170,255,245,-50.0,365.0,315.0,305.0,-13.7,-44.12,-16.44,1,0,0,1
p5.3.p_c.txt,5,3,170,255,235,-50.0,365.0,325.0,305.0,-10.96,-38.24,-16.44,1,0,0,1
p5.3.p_c.txt,5,3,170,255,255,-50.0,365.0,305.0,305.0,-16.44,-50.0,-16.44,1,0,0,1
p5.3.p_c.txt,5,3,170,255,235,-50.0,365.0,325.0,305.0,-10.96,-38.24,-16.44,1,0,0,1
p5.3.p_c.txt,5,3,170,255,255,-50.0,365.0,305.0,305.0,-16.44,-50.0,-16.44,1,0,0,1
p5.3.p_c.txt,5,3,170,255,235,-50.0,365.0,325.0,305.0,-10.96,-38.24,-16.44,1,0,0,1
p5.3.p_c.txt,5,3,170,255,235,-50.0,365.0,325.0,305.0,-10.96,-38.24,-16.44,1,0,0,1
p5.3.p_c.txt,5,3,170,255,235,-50.0,365.0,325.0,305.0,-10.96,-38.24,-16.44,1,0,0,1
p5.3.p_c.txt,5,3,170,255,240,-50.0,365.0,320.0,305.0,-12.33,-41.18,-16.44,1,0,0,1
p5.3.p_c.txt,5,3,170,255,235,-50.0,365.0,325.0,305.0,-10.96,-38.24,-16.44,1,0,0,1
p5.3.q_c.txt,5,3,245,255,255,-4.08,295.0,305.0,305.0,3.39,-4.08,3.39,1,1,1,1
p5.3.q_c.txt,5,3,245,260,250,-6.12,295.0,310.0,300.0,5.08,-2.04,1.69,1,1,1,1
p5.3.q_c.txt,5,3,245,260,255,-6.12,295.0,305.0,300.0,3.39,-4.08,1.69,1,1,1,1
p5.3.q_c.txt,5,3,245,255,255,-4.08,295.0,305.0,305.0,3.39,-4.08,3.39,1,1,1,1
p5.3.q_c.txt,5,3,245,260,250,-6.12,295.0,310.0,300.0,5.08,-2.04,1.69,1,1,1,1
p5.3.q_c.txt,5,3,245,260,255,-6.12,295.0,305.0,300.0,3.39,-4.08,1.69,1,1,1,1
p5.3.q_c.txt,5,3,245,260,250,-6.12,295.0,310.0,300.0,5.08,-2.04,1.69,1,1,1,1
p5.3.q_c.txt,5,3,245,255,245,-4.08,295.0,315.0,305.0,6.78,0.0,3.39,1,1,1,1
p5.3.q_c.txt,5,3,245,255,245,-4.08,295.0,315.0,305.0,6.78,0.0,3.39,1,1,1,1
p5.3.q_c.txt,5,3,245,265,255,-8.16,295.0,305.0,295.0,3.39,-4.08,-0.0,1,1,1,1
p5.3.r_c.txt,5,3,215,280,270,-30.23,325.0,290.0,280.0,-10.77,-25.58,-13.85,1,0,0,1
p5.3.r_c.txt,5,3,215,280,270,-30.23,325.0,290.0,280.0,-10.77,-25.58,-13.85,1,0,0,1
p5.3.r_c.txt,5,3,215,285,270,-32.56,325.0,290.0,275.0,-10.77,-25.58,-15.38,1,0,0,1
p5.3.r_c.txt,5,3,215,290,270,-34.88,325.0,290.0,270.0,-10.77,-25.58,-16.92,1,1,1,1
p5.3.r_c.txt,5,3,215,270,270,-25.58,325.0,290.0,290.0,-10.77,-25.58,-10.77,1,0,0,1
p5.3.r_c.txt,5,3,215,290,270,-34.88,325.0,290.0,270.0,-10.77,-25.58,-16.92,1,1,1,1
p5.3.r_c.txt,5,3,215,280,270,-30.23,325.0,290.0,280.0,-10.77,-25.58,-13.85,1,0,0,1
p5.3.r_c.txt,5,3,215,270,270,-25.58,325.0,290.0,290.0,-10.77,-25.58,-10.77,1,0,0,1
p5.3.r_c.txt,5,3,215,275,280,-27.91,325.0,280.0,285.0,-13.85,-30.23,-12.31,1,0,0,1
p5.3.r_c.txt,5,3,215,285,270,-32.56,325.0,290.0,275.0,-10.77,-25.58,-15.38,1,0,0,1
p5.3.s_c.txt,5,3,290,305,305,-5.17,285.0,255.0,255.0,-10.53,-5.17,-10.53,1,0,0,1
p5.3.s_c.txt,5,3,290,315,305,-8.62,285.0,255.0,245.0,-10.53,-5.17,-14.04,0,0,0,0
p5.3.s_c.txt,5,3,290,305,305,-5.17,285.0,255.0,255.0,-10.53,-5.17,-10.53,0,0,0,0
p5.3.s_c.txt,5,3,290,305,305,-5.17,285.0,255.0,255.0,-10.53,-5.17,-10.53,0,1,0,0
p5.3.s_c.txt,5,3,290,305,305,-5.17,285.0,255.0,255.0,-10.53,-5.17,-10.53,0,0,0,0
p5.3.s_c.txt,5,3,290,305,305,-5.17,285.0,255.0,255.0,-10.53,-5.17,-10.53,0,0,0,0
p5.3.s_c.txt,5,3,290,310,305,-6.9,285.0,255.0,250.0,-10.53,-5.17,-12.28,0,0,0,0
p5.3.s_c.txt,5,3,290,315,305,-8.62,285.0,255.0,245.0,-10.53,-5.17,-14.04,0,0,0,0
p5.3.s_c.txt,5,3,290,310,305,-6.9,285.0,255.0,250.0,-10.53,-5.17,-12.28,1,0,0,1
p5.3.s_c.txt,5,3,290,305,305,-5.17,285.0,255.0,255.0,-10.53,-5.17,-10.53,0,0,0,0
p5.3.t_c.txt,5,3,290,315,310,-8.62,305.0,250.0,245.0,-18.03,-6.9,-19.67,0,0,0,0
p5.3.t_c.txt,5,3,290,315,310,-8.62,305.0,250.0,245.0,-18.03,-6.9,-19.67,0,0,0,0
p5.3.t_c.txt,5,3,290,315,305,-8.62,305.0,255.0,245.0,-16.39,-5.17,-19.67,0,0,0,0
p5.3.t_c.txt,5,3,290,325,310,-12.07,305.0,250.0,235.0,-18.03,-6.9,-22.95,1,0,0,1
p5.3.t_c.txt,5,3,290,315,305,-8.62,305.0,255.0,245.0,-16.39,-5.17,-19.67,1,0,0,1
p5.3.t_c.txt,5,3,290,315,310,-8.62,305.0,250.0,245.0,-18.03,-6.9,-19.67,0,0,0,0
p5.3.t_c.txt,5,3,290,315,315,-8.62,305.0,245.0,245.0,-19.67,-8.62,-19.67,0,0,0,0
p5.3.t_c.txt,5,3,290,315,310,-8.62,305.0,250.0,245.0,-18.03,-6.9,-19.67,0,0,0,0
p5.3.t_c.txt,5,3,290,325,305,-12.07,305.0,255.0,235.0,-16.39,-5.17,-22.95,0,0,0,0
p5.3.t_c.txt,5,3,290,315,305,-8.62,305.0,255.0,245.0,-16.39,-5.17,-19.67,0,0,0,0
p5.3.u_c.txt,5,3,305,350,330,-14.75,285.0,230.0,210.0,-19.3,-8.2,-26.32,0,0,0,0
p5.3.u_c.txt,5,3,305,350,330,-14.75,285.0,230.0,210.0,-19.3,-8.2,-26.32,0,0,0,0
p5.3.u_c.txt,5,3,305,330,330,-8.2,285.0,230.0,230.0,-19.3,-8.2,-19.3,0,0,0,0
p5.3.u_c.txt,5,3,305,330,330,-8.2,285.0,230.0,230.0,-19.3,-8.2,-19.3,0,0,0,0
p5.3.u_c.txt,5,3,305,345,330,-13.11,285.0,230.0,215.0,-19.3,-8.2,-24.56,0,0,0,0
p5.3.u_c.txt,5,3,305,340,330,-11.48,285.0,230.0,220.0,-19.3,-8.2,-22.81,0,0,0,0
